Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder,Cluster,Segment
1973,Graduation,71128,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,US,52,1,1,Single,1615,0.5931888544891641,0.0984520123839009,0.2767801857585139,0.0123839009287925,0.0,0.0191950464396284,27,59.81481481481482,0.1111111111111111,0.074074074074074,2.333333333333333,0,4104,0,0.3935185185185185,0,0.0,0,2,Champions
1989,2n Cycle,38683,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,IND,36,1,1,Partnered,341,0.1348973607038123,0.1026392961876832,0.2023460410557184,0.2463343108504398,0.1202346041055718,0.1935483870967742,17,20.058823529411764,0.3529411764705882,0.2352941176470588,1.4,0,4106,0,0.0830491962981003,0,0.0,0,3,Budget-Conscious Parents
1971,Graduation,37150,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,US,54,1,1,Partnered,467,0.3576017130620985,0.0792291220556745,0.1370449678800856,0.1049250535331905,0.0728051391862955,0.2483940042826552,21,22.23809523809524,0.3809523809523809,0.1904761904761904,1.4,0,4129,0,0.1131024461128602,0,0.0,0,1,Newcomers
1976,Graduation,61064,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,SP,49,1,1,Partnered,1080,0.3583333333333333,0.1166666666666666,0.3166666666666666,0.0,0.0416666666666666,0.1666666666666666,28,38.57142857142857,0.1785714285714285,0.2857142857142857,0.6666666666666666,0,4140,0,0.2608695652173913,0,0.0,0,1,Newcomers
1976,PhD,51650,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,IND,49,1,1,Partnered,191,0.7958115183246073,0.0157068062827225,0.1151832460732984,0.0104712041884816,0.0261780104712041,0.0366492146596858,10,19.1,0.1,0.4,1.0,0,3522,0,0.0542305508233958,0,0.0,0,3,Budget-Conscious Parents
1956,Master,55249,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,SP,69,1,1,Partnered,130,0.7461538461538462,0.0076923076923076,0.1461538461538461,0.0153846153846153,0.0,0.0846153846153846,8,16.25,0.125,0.25,1.0,0,3546,0,0.0366610265087422,0,0.0,0,3,Budget-Conscious Parents
1973,PhD,46854,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,IND,52,1,2,Single,263,0.3650190114068441,0.0038022813688212,0.3003802281368821,0.026615969581749,0.0038022813688212,0.3003802281368821,15,17.533333333333335,0.4,0.3333333333333333,1.3333333333333333,1,3563,0,0.0738142015155767,1,0.2,1,0,At-Risk Customers
1996,Basic,14421,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,SP,29,0,0,Partnered,16,0.0,0.0,0.125,0.1875,0.1875,0.5,4,4.0,0.25,0.25,2.5,0,3605,0,0.0044382801664355,1,0.2,1,3,Budget-Conscious Parents
1969,PhD,54132,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,GER,56,1,1,Partnered,42,0.7142857142857143,0.0238095238095238,0.1904761904761904,0.0,0.0,0.0714285714285714,5,8.4,0.2,0.2,3.5,0,3606,0,0.0116472545757071,0,0.0,0,3,Budget-Conscious Parents
1975,Graduation,153924,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SP,50,0,0,Single,6,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0,6.0,0.0,0.0,0.0,0,3615,0,0.0016597510373443,0,0.0,0,2,Champions
1978,Graduation,64813,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,SP,47,1,1,Partnered,745,0.3932885906040268,0.0,0.1664429530201342,0.2402684563758389,0.1302013422818791,0.0697986577181208,20,37.25,0.05,0.35,0.625,0,3651,0,0.2040536839222131,0,0.0,0,1,Newcomers
1970,Master,61872,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,CA,55,1,1,Partnered,573,0.5759162303664922,0.0087260034904013,0.2774869109947644,0.06282722513089,0.0471204188481675,0.0279232111692844,21,27.285714285714285,0.1904761904761904,0.1904761904761904,0.8,0,3671,0,0.1560882593298828,0,0.0,0,1,Newcomers
1979,Graduation,58025,0,1,2013-11-26,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,IND,46,1,1,Partnered,470,0.574468085106383,0.0659574468085106,0.1872340425531914,0.0234042553191489,0.102127659574468,0.0468085106382978,18,26.11111111111111,0.1666666666666666,0.1666666666666666,1.0,0,3688,0,0.1274403470715835,0,0.0,0,1,Newcomers
1948,Master,83790,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,SA,77,0,0,Partnered,1615,0.6662538699690402,0.009907120743034,0.2582043343653251,0.0260061919504643,0.0297213622291021,0.009907120743034,25,64.6,0.04,0.32,0.3333333333333333,1,3699,0,0.4366044876993782,2,0.4,1,2,Champions
1979,Graduation,34350,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,AUS,46,1,1,Partnered,48,0.3333333333333333,0.0625,0.3125,0.0416666666666666,0.0208333333333333,0.2291666666666666,5,9.6,0.2,0.2,3.5,0,3726,0,0.0128824476650563,0,0.0,0,3,Budget-Conscious Parents
1958,PhD,33438,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,SP,67,1,2,Single,90,0.6888888888888889,0.0111111111111111,0.1777777777777777,0.0333333333333333,0.0222222222222222,0.0666666666666666,11,8.181818181818182,0.3636363636363636,0.1818181818181818,1.6666666666666667,0,3753,0,0.0239808153477218,0,0.0,0,0,At-Risk Customers
1986,2n Cycle,21955,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,SP,39,1,1,Partnered,55,0.0909090909090909,0.0181818181818181,0.1272727272727272,0.3090909090909091,0.2545454545454545,0.2,8,6.875,0.25,0.25,2.0,0,3768,0,0.0145966029723991,0,0.0,0,3,Budget-Conscious Parents
1971,PhD,60491,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,SP,54,1,1,Partnered,1028,0.6196498054474708,0.0457198443579766,0.230544747081712,0.0116731517509727,0.0184824902723735,0.0739299610894941,28,36.71428571428572,0.1428571428571428,0.2142857142857142,0.7142857142857143,0,3769,0,0.272751392942425,0,0.0,0,1,Newcomers
1964,PhD,59304,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,SP,61,1,1,Partnered,1048,0.3988549618320611,0.058206106870229,0.4083969465648855,0.0763358778625954,0.0486641221374045,0.0095419847328244,28,37.42857142857143,0.1071428571428571,0.25,0.625,0,3808,0,0.2752100840336134,0,0.0,0,1,Newcomers
1974,Graduation,34421,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SP,51,1,1,Partnered,30,0.1,0.1,0.2333333333333333,0.2,0.0666666666666666,0.3,4,7.5,0.25,0.25,3.5,0,3836,0,0.0078206465067778,0,0.0,0,3,Budget-Conscious Parents
1974,Graduation,34421,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SA,51,1,1,Partnered,30,0.1,0.1,0.2333333333333333,0.2,0.0666666666666666,0.3,4,7.5,0.25,0.25,3.5,0,3836,0,0.0078206465067778,0,0.0,0,3,Budget-Conscious Parents
1953,PhD,51411,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,IND,72,1,3,Single,18,0.7777777777777778,0.0,0.1666666666666666,0.0,0.0,0.0555555555555555,4,4.5,0.25,0.0,5.0,0,3872,0,0.0046487603305785,0,0.0,0,0,At-Risk Customers
1958,Graduation,71964,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,SP,67,0,0,Single,1870,0.313903743315508,0.0272727272727272,0.4983957219251337,0.0962566844919786,0.0181818181818181,0.0459893048128342,17,110.0,0.0588235294117647,0.2941176470588235,0.5,0,3878,0,0.482207323362558,0,0.0,0,2,Champions
1953,PhD,64504,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,SP,72,1,3,Partnered,1314,0.7503805175038052,0.0273972602739726,0.1278538812785388,0.0121765601217656,0.0,0.0821917808219178,25,52.56,0.28,0.44,0.5833333333333334,1,3955,0,0.3322376738305941,0,0.0,1,1,Newcomers
1961,Graduation,49678,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,SP,64,1,1,Partnered,315,0.726984126984127,0.0158730158730158,0.1777777777777777,0.0095238095238095,0.0063492063492063,0.0634920634920634,14,22.5,0.1428571428571428,0.4285714285714285,1.0,1,3985,0,0.0790464240903387,0,0.0,0,1,Newcomers
1976,Master,60482,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,SA,49,1,1,Single,507,0.5029585798816568,0.0848126232741617,0.2642998027613412,0.0729783037475345,0.0276134122287968,0.0473372781065088,17,29.823529411764707,0.0588235294117647,0.4117647058823529,0.875,0,3995,0,0.1269086357947434,0,0.0,0,1,Newcomers
1972,PhD,55260,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,SA,53,1,1,Single,1139,0.7243195785776997,0.0070237050043898,0.0465320456540825,0.0096575943810359,0.0,0.2124670763827919,25,45.56,0.08,0.32,0.6666666666666666,1,4037,0,0.2821402031211295,0,0.0,0,1,Newcomers
1969,Master,67369,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,SP,56,1,1,Single,1461,0.8884325804243669,0.0,0.0479123887748117,0.0253251197809719,0.0095824777549623,0.028747433264887,25,58.44,0.16,0.28,0.5,0,4062,0,0.3596750369276218,2,0.4,1,1,Newcomers
1962,Master,47175,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,SA,63,1,2,Partnered,240,0.6958333333333333,0.0083333333333333,0.1833333333333333,0.025,0.0083333333333333,0.0791666666666666,17,14.117647058823527,0.4117647058823529,0.2352941176470588,1.6,0,4082,0,0.0587947084762371,1,0.2,1,0,At-Risk Customers
1967,Graduation,68743,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,US,58,0,0,Single,2074,0.5458052073288332,0.064609450337512,0.1851494696239151,0.0843780135004821,0.064609450337512,0.0554484088717454,30,69.13333333333334,0.0333333333333333,0.3666666666666666,0.5833333333333334,0,4141,0,0.5008452064718667,0,0.0,0,2,Champions
1981,PhD,56937,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,SP,44,1,1,Partnered,906,0.8233995584988962,0.0088300220750551,0.1379690949227373,0.0121412803532008,0.0088300220750551,0.0088300220750551,30,30.2,0.2333333333333333,0.2666666666666666,0.6666666666666666,0,4167,0,0.2174226061915047,1,0.2,1,1,Newcomers
1986,Graduation,83033,1,0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,SA,39,1,1,Partnered,1761,0.4611016467915957,0.0562180579216354,0.2447473026689381,0.1345826235093696,0.0846110164679159,0.0187393526405451,26,67.73076923076923,0.0384615384615384,0.4230769230769231,0.4166666666666667,1,3515,0,0.50099573257468,1,0.2,1,2,Champions
1976,Graduation,37697,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,IND,49,1,1,Single,84,0.4047619047619047,0.0714285714285714,0.25,0.1309523809523809,0.0476190476190476,0.0952380952380952,7,12.0,0.1428571428571428,0.2857142857142857,2.0,0,3615,0,0.0232365145228215,0,0.0,0,3,Budget-Conscious Parents
1976,Graduation,37697,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,SP,49,1,1,Single,84,0.4047619047619047,0.0714285714285714,0.25,0.1309523809523809,0.0476190476190476,0.0952380952380952,7,12.0,0.1428571428571428,0.2857142857142857,2.0,0,3615,0,0.0232365145228215,0,0.0,0,3,Budget-Conscious Parents
1951,Graduation,44689,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,SP,74,1,2,Partnered,34,0.5294117647058824,0.0,0.1470588235294117,0.0,0.0,0.3235294117647059,6,5.666666666666667,0.3333333333333333,0.1666666666666666,3.5,0,3643,0,0.0093329673346143,1,0.2,1,0,At-Risk Customers
1970,2n Cycle,23162,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,CA,55,1,2,Partnered,65,0.123076923076923,0.0461538461538461,0.1384615384615384,0.2923076923076923,0.0615384615384615,0.3384615384615385,8,8.125,0.375,0.125,3.0,0,3663,0,0.0177450177450177,0,0.0,0,0,At-Risk Customers
1959,Graduation,63033,0,0,2013-11-15,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,US,66,0,0,Single,1102,0.176043557168784,0.0553539019963702,0.4355716878402904,0.2041742286751361,0.101633393829401,0.0272232304900181,16,68.875,0.0625,0.1875,0.5,0,3699,0,0.2979183563125169,0,0.0,0,2,Champions
1967,PhD,40304,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,CA,58,1,1,Single,57,0.6491228070175439,0.0,0.2982456140350877,0.0,0.0,0.0526315789473684,6,9.5,0.1666666666666666,0.3333333333333333,2.333333333333333,0,3745,0,0.0152202937249666,0,0.0,0,3,Budget-Conscious Parents
1984,Graduation,40059,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,US,41,1,1,Partnered,414,0.2657004830917874,0.0700483091787439,0.2222222222222222,0.0676328502415458,0.0241545893719806,0.3502415458937198,12,34.5,0.0833333333333333,0.5,1.1428571428571428,1,3747,0,0.11048839071257,1,0.2,1,3,Budget-Conscious Parents
1954,Graduation,80067,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,IND,71,0,0,Partnered,1600,0.324375,0.010625,0.508125,0.016875,0.108125,0.031875,17,94.11764705882354,0.0588235294117647,0.2352941176470588,0.4,0,3756,0,0.4259850905218317,1,0.2,1,2,Champions
1981,PhD,36038,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,SP,44,1,1,Single,47,0.4893617021276595,0.0,0.3191489361702128,0.0,0.0425531914893617,0.1489361702127659,8,5.875,0.25,0.375,1.5,0,3867,0,0.0121541246444272,0,0.0,0,3,Budget-Conscious Parents
1968,Graduation,40521,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,SP,57,1,2,Partnered,21,0.5714285714285714,0.0,0.238095238095238,0.0,0.0,0.1904761904761904,4,5.25,0.25,0.0,5.0,0,3923,0,0.0053530461381595,0,0.0,0,0,At-Risk Customers
1956,PhD,66334,0,1,2013-04-03,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,SP,69,1,1,Partnered,1161,0.7829457364341085,0.0094745908699397,0.1877691645133505,0.0,0.0,0.0198105081826012,19,61.10526315789474,0.1052631578947368,0.4736842105263157,0.5,1,3925,0,0.295796178343949,0,0.0,1,1,Newcomers
1984,Graduation,11012,1,0,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,IND,41,1,1,Single,84,0.2857142857142857,0.0357142857142857,0.3095238095238095,0.0833333333333333,0.0119047619047619,0.2738095238095238,9,9.333333333333334,0.3333333333333333,0.3333333333333333,2.25,1,3943,0,0.0213035759573928,1,0.2,1,3,Budget-Conscious Parents
1976,Graduation,31615,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,SP,49,1,1,Single,51,0.0392156862745098,0.0588235294117647,0.392156862745098,0.1176470588235294,0.2156862745098039,0.1764705882352941,7,7.285714285714286,0.2857142857142857,0.2857142857142857,2.333333333333333,0,3943,0,0.0129343139741313,0,0.0,0,3,Budget-Conscious Parents
1949,PhD,69098,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,SP,76,0,0,Partnered,2440,0.5389344262295082,0.0090163934426229,0.319672131147541,0.0594262295081967,0.0,0.0729508196721311,25,97.6,0.04,0.28,0.625,0,3971,0,0.6144547972802821,0,0.0,0,2,Champions
1951,Graduation,70792,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP,74,0,0,Single,1272,0.270440251572327,0.035377358490566,0.5141509433962265,0.0817610062893081,0.0086477987421383,0.0896226415094339,19,66.94736842105263,0.1052631578947368,0.1578947368421052,0.75,0,3981,0,0.3195177091183119,0,0.0,0,2,Champions
1979,Graduation,17688,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,SP,46,1,1,Partnered,11,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.1818181818181818,4,2.75,0.25,0.25,4.0,0,4005,0,0.0027465667915106,0,0.0,0,3,Budget-Conscious Parents
1989,Basic,25443,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,SA,36,1,1,Partnered,32,0.03125,0.125,0.09375,0.25,0.28125,0.21875,5,6.4,0.2,0.2,4.0,0,4027,0,0.0079463620561211,0,0.0,0,3,Budget-Conscious Parents
1972,PhD,57091,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP,53,1,1,Partnered,496,0.9314516129032258,0.0,0.0483870967741935,0.0120967741935483,0.0,0.0080645161290322,18,27.55555555555556,0.1111111111111111,0.5,0.7,1,4056,0,0.1222879684418146,1,0.2,1,1,Newcomers
1981,2n Cycle,24336,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,SP,44,1,1,Single,31,0.032258064516129,0.1935483870967742,0.064516129032258,0.2580645161290322,0.064516129032258,0.3870967741935484,4,7.75,0.25,0.25,3.5,0,4144,0,0.0074806949806949,0,0.0,0,3,Budget-Conscious Parents
1981,2n Cycle,51111,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA,44,1,2,Partnered,55,0.4,0.0,0.3454545454545454,0.109090909090909,0.0909090909090909,0.0545454545454545,7,7.857142857142857,0.2857142857142857,0.2857142857142857,2.0,0,3483,0,0.0157909847832328,0,0.0,0,0,At-Risk Customers
1972,Graduation,44503,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,SP,53,1,2,Single,48,0.6458333333333334,0.0208333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,7,6.857142857142857,0.2857142857142857,0.2857142857142857,2.0,0,3547,0,0.0135325627290668,0,0.0,0,0,At-Risk Customers
1971,Master,56850,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA,54,1,1,Partnered,63,0.5396825396825397,0.0158730158730158,0.3015873015873015,0.0317460317460317,0.1111111111111111,0.0,6,10.5,0.1666666666666666,0.1666666666666666,1.0,0,3571,0,0.0176421170540464,0,0.0,0,3,Budget-Conscious Parents
1969,PhD,66582,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,SP,56,0,0,Single,1288,0.6125776397515528,0.0194099378881987,0.3260869565217391,0.0124223602484472,0.0295031055900621,0.0,20,64.4,0.05,0.1,0.3333333333333333,0,3591,0,0.3586744639376218,0,0.0,0,2,Champions
1985,2n Cycle,23148,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP,40,0,0,Partnered,37,0.1081081081081081,0.1621621621621621,0.2162162162162162,0.1621621621621621,0.081081081081081,0.2702702702702703,6,6.166666666666667,0.1666666666666666,0.3333333333333333,2.333333333333333,0,3604,0,0.010266370699223,0,0.0,0,3,Budget-Conscious Parents
1964,Graduation,82224,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER,61,0,0,Partnered,902,0.3403547671840354,0.0288248337028824,0.3991130820399113,0.1529933481152993,0.0343680709534368,0.0443458980044345,21,42.95238095238095,0.0476190476190476,0.2857142857142857,0.4285714285714285,1,3628,0,0.2486218302094818,1,0.2,1,2,Champions
1974,PhD,61917,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP,51,1,2,Partnered,91,0.5054945054945055,0.0439560439560439,0.3956043956043956,0.0219780219780219,0.0219780219780219,0.0109890109890109,7,13.0,0.1428571428571428,0.2857142857142857,1.6666666666666667,0,3694,0,0.0246345425013535,0,0.0,0,0,At-Risk Customers
1966,Graduation,43482,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND,59,1,3,Partnered,88,0.2045454545454545,0.0113636363636363,0.3636363636363636,0.0681818181818181,0.034090909090909,0.3181818181818182,9,9.77777777777778,0.3333333333333333,0.2222222222222222,2.0,0,3701,0,0.0237773574709537,0,0.0,0,0,At-Risk Customers
1979,Graduation,68274,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA,46,1,2,Single,305,0.4426229508196721,0.081967213114754,0.1672131147540983,0.0754098360655737,0.081967213114754,0.1508196721311475,13,23.46153846153846,0.1538461538461538,0.3076923076923077,0.6,0,3745,0,0.0814419225634179,0,0.0,0,0,At-Risk Customers
1974,Graduation,42373,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP,51,1,2,Single,163,0.4110429447852761,0.0306748466257668,0.3742331288343558,0.0184049079754601,0.0490797546012269,0.1165644171779141,13,12.538461538461538,0.3846153846153846,0.1538461538461538,1.6666666666666667,0,3791,0,0.0429965708256396,0,0.0,0,0,At-Risk Customers
1979,Graduation,57537,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS,46,1,1,Single,545,0.3504587155963303,0.1027522935779816,0.255045871559633,0.0935779816513761,0.0146788990825688,0.1834862385321101,19,28.68421052631579,0.2105263157894736,0.2105263157894736,0.8,0,3857,0,0.1413015296862846,0,0.0,0,1,Newcomers
1958,PhD,80995,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA,67,1,1,Single,1482,0.5802968960863698,0.0188933873144399,0.2759784075573549,0.0492577597840755,0.0377867746288798,0.0377867746288798,22,67.36363636363636,0.0454545454545454,0.3636363636363636,0.4444444444444444,1,3887,0,0.3812709030100334,0,0.0,0,2,Champions
1976,Graduation,30992,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,49,1,1,Single,43,0.3953488372093023,0.0,0.3255813953488372,0.1627906976744186,0.0697674418604651,0.0465116279069767,5,8.6,0.2,0.2,3.5,0,3906,0,0.0110087045570916,0,0.0,0,3,Budget-Conscious Parents
1971,PhD,78642,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP,54,1,1,Partnered,1816,0.7687224669603524,0.0,0.1773127753303964,0.0253303964757709,0.0192731277533039,0.0093612334801762,18,100.88888888888889,0.0555555555555555,0.2222222222222222,1.2,0,3907,0,0.4648067571026363,0,0.0,0,2,Champions
1955,Graduation,74268,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA,70,0,0,Partnered,892,0.2230941704035874,0.0739910313901345,0.3531390134529148,0.108744394618834,0.195067264573991,0.0459641255605381,13,68.61538461538461,0.0769230769230769,0.3076923076923077,0.4,0,3973,0,0.2245154794865341,0,0.0,0,2,Champions
1962,Graduation,75072,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP,63,1,1,Partnered,1073,0.543336439888164,0.0316868592730661,0.287977632805219,0.0,0.0205032618825722,0.1164958061509785,19,56.47368421052632,0.1052631578947368,0.2631578947368421,0.5,0,3995,0,0.2685857321652065,0,0.0,0,1,Newcomers
1963,Graduation,56253,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP,62,1,1,Partnered,597,0.8525963149078727,0.0,0.1088777219430485,0.0117252931323283,0.0184254606365159,0.0083752093802345,22,27.13636363636364,0.1818181818181818,0.3181818181818182,0.75,0,4042,0,0.1476991588322612,0,0.0,0,1,Newcomers
1955,Graduation,59925,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP,70,1,1,Partnered,766,0.6174934725848564,0.0274151436031331,0.2297650130548303,0.0248041775456919,0.0274151436031331,0.0731070496083551,23,33.30434782608695,0.1304347826086956,0.391304347826087,0.6,0,4049,0,0.1891825142010373,0,0.0,0,1,Newcomers
1960,Graduation,62807,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP,65,1,1,Partnered,819,0.6422466422466423,0.0341880341880341,0.1648351648351648,0.0122100122100122,0.0256410256410256,0.1208791208791208,23,35.608695652173914,0.1304347826086956,0.217391304347826,0.8333333333333334,0,4140,0,0.1978260869565217,0,0.0,0,1,Newcomers
1960,Graduation,62807,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA,65,1,1,Partnered,819,0.6422466422466423,0.0341880341880341,0.1648351648351648,0.0122100122100122,0.0256410256410256,0.1208791208791208,23,35.608695652173914,0.1304347826086956,0.217391304347826,0.8333333333333334,0,4140,0,0.1978260869565217,0,0.0,0,1,Newcomers
1970,PhD,23626,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER,55,1,1,Partnered,43,0.627906976744186,0.0465116279069767,0.3255813953488372,0.0,0.0,0.0,10,4.3,0.3,0.3,1.25,0,3509,0,0.012254203476774,0,0.0,0,3,Budget-Conscious Parents
1976,Master,46106,1,1,2014-05-11,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA,49,1,2,Partnered,54,0.5555555555555556,0.0,0.1481481481481481,0.037037037037037,0.0,0.2592592592592592,5,10.8,0.2,0.2,3.0,0,3522,0,0.0153321976149914,0,0.0,0,0,At-Risk Customers
