Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder
1954,Graduation,80067,0,0,9/19/2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,IND,71,0,0,Partnered,1600,0.324375,0.010625,0.508125,0.016875,0.108125,0.031875,17,94.11764705882354,0.058823529411764705,0.23529411764705882,0.4,0,3756,0,0.42598509052183176,1,0.2,1
1981,PhD,36038,1,0,5/31/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,SP,44,1,1,Single,47,0.48936170212765956,0,0.3191489361702128,0,0.042553191,0.14893617021276595,8,5.875,0.25,0.375,1.5,0,3867,0,0.012154124644427205,0,0,0
1968,Graduation,40521,1,1,4/5/2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,SP,57,1,2,Partnered,21,0.5714285714285714,0,0.23809523809523808,0,0,0.19047619047619047,4,5.25,0.25,0,5,0,3923,0,0.005353046,0,0,0
1956,PhD,66334,0,1,4/3/2013,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,SP,69,1,1,Partnered,1161,0.7829457364341085,0.009474591,0.18776916451335057,0,0,0.019810508182601206,19,61.10526315789474,0.10526315789473684,0.47368421052631576,0.5,1,3925,0,0.29579617834394906,0,0,1
1984,Graduation,11012,1,0,3/16/2013,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,IND,41,1,1,Single,84,0.2857142857142857,0.035714286,0.30952380952380953,0.083333333,0.011904761904761904,0.27380952380952384,9,9.333333333333334,0.3333333333333333,0.3333333333333333,2.25,1,3943,0,0.021303575957392847,1,0.2,1
1976,Graduation,31615,1,0,3/16/2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,SP,49,1,1,Single,51,0.039215686,0.058823529411764705,0.39215686274509803,0.11764705882352941,0.21568627450980393,0.17647058823529413,7,7.285714285714286,0.2857142857142857,0.2857142857142857,2.3333333333333335,0,3943,0,0.012934313974131372,0,0,0
1949,PhD,69098,0,0,2/16/2013,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,SP,76,0,0,Partnered,2440,0.5389344262295082,0.009016393,0.319672131,0.05942623,0,0.07295082,25,97.6,0.04,0.28,0.625,0,3971,0,0.6144547972802821,0,0,0
1951,Graduation,70792,0,0,2/6/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP,74,0,0,Single,1272,0.27044025157232704,0.035377358,0.5141509433962265,0.081761006,0.008647799,0.089622642,19,66.94736842105263,0.10526315789473684,0.15789473684210525,0.75,0,3981,0,0.31951770911831195,0,0,0
1979,Graduation,17688,1,0,1/13/2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,SP,46,1,1,Partnered,11,0.18181818181818182,0.18181818181818182,0.090909091,0.2727272727272727,0.090909091,0.18181818181818182,4,2.75,0.25,0.25,4,0,4005,0,0.002746567,0,0,0
1989,Basic,25443,1,0,12/22/2012,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,SA,36,1,1,Partnered,32,0.03125,0.125,0.09375,0.25,0.28125,0.21875,5,6.4,0.2,0.2,4,0,4027,0,0.007946362,0,0,0
1972,PhD,57091,0,1,11/23/2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP,53,1,1,Partnered,496,0.9314516129032258,0,0.048387097,0.012096774193548387,0,0.008064516,18,27.555555555555557,0.1111111111111111,0.5,0.7,1,4056,0,0.1222879684418146,1,0.2,1
1981,2n Cycle,24336,1,0,8/27/2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,SP,44,1,1,Single,31,0.032258065,0.1935483870967742,0.064516129,0.25806451612903225,0.064516129,0.3870967741935484,4,7.75,0.25,0.25,3.5,0,4144,0,0.007480695,0,0,0
1981,2n Cycle,51111,1,1,6/19/2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA,44,1,2,Partnered,55,0.4,0,0.34545454545454546,0.10909090909090909,0.090909091,0.054545455,7,7.857142857142857,0.2857142857142857,0.2857142857142857,2,0,3483,0,0.015790984783232844,0,0,0
1972,Graduation,44503,1,1,4/16/2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,SP,53,1,2,Single,48,0.6458333333333334,0.020833333333333332,0.16666666666666666,0,0,0.16666666666666666,7,6.857142857142857,0.2857142857142857,0.2857142857142857,2,0,3547,0,0.013532562729066817,0,0,0
1971,Master,56850,0,1,3/23/2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA,54,1,1,Partnered,63,0.5396825396825397,0.015873015873015872,0.30158730158730157,0.031746031746031744,0.1111111111111111,0,6,10.5,0.16666666666666666,0.16666666666666666,1,0,3571,0,0.017642117054046485,0,0,0
1969,PhD,66582,0,0,3/3/2014,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,SP,56,0,0,Single,1288,0.6125776397515528,0.019409937888198756,0.32608695652173914,0.012422360248447204,0.029503105590062112,0,20,64.4,0.05,0.1,0.3333333333333333,0,3591,0,0.3586744639376218,0,0,0
1985,2n Cycle,23148,0,0,2/18/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP,40,0,0,Partnered,37,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.16216216216216217,0.081081081,0.2702702702702703,6,6.166666666666667,0.16666666666666666,0.3333333333333333,2.3333333333333335,0,3604,0,0.010266370699223086,0,0,0
1964,Graduation,82224,0,0,1/25/2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER,61,0,0,Partnered,902,0.34035476718403546,0.028824833702882482,0.3991130820399113,0.15299334811529933,0.034368071,0.044345898,21,42.95238095238095,0.047619047619047616,0.2857142857142857,0.42857142857142855,1,3628,0,0.2486218302094818,1,0.2,1
1974,PhD,61917,1,1,11/20/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP,51,1,2,Partnered,91,0.5054945054945055,0.043956044,0.3956043956043956,0.021978022,0.021978022,0.010989011,7,13,0.14285714285714285,0.2857142857142857,1.6666666666666667,0,3694,0,0.024634542501353548,0,0,0
1966,Graduation,43482,2,1,11/13/2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND,59,1,3,Partnered,88,0.20454545454545456,0.011363636363636364,0.36363636363636365,0.068181818,0.034090909,0.3181818181818182,9,9.777777777777779,0.3333333333333333,0.2222222222222222,2,0,3701,0,0.023777357470953796,0,0,0
1979,Graduation,68274,1,1,9/30/2013,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA,46,1,2,Single,305,0.4426229508196721,0.081967213,0.16721311475409836,0.075409836,0.081967213,0.15081967213114755,13,23.46153846153846,0.15384615384615385,0.3076923076923077,0.6,0,3745,0,0.081441923,0,0,0
1974,Graduation,42373,1,1,8/15/2013,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP,51,1,2,Single,163,0.4110429447852761,0.030674847,0.37423312883435583,0.018404907975460124,0.049079754601226995,0.1165644171779141,13,12.538461538461538,0.38461538461538464,0.15384615384615385,1.6666666666666667,0,3791,0,0.042996571,0,0,0
1979,Graduation,57537,1,0,6/10/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS,46,1,1,Single,545,0.3504587155963303,0.10275229357798166,0.25504587155963304,0.093577982,0.014678899082568808,0.1834862385321101,19,28.68421052631579,0.21052631578947367,0.21052631578947367,0.8,0,3857,0,0.14130152968628468,0,0,0
1958,PhD,80995,0,1,5/11/2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA,67,1,1,Single,1482,0.5802968960863698,0.018893387314439947,0.2759784075573549,0.049257759784075573,0.037786774628879895,0.037786774628879895,22,67.36363636363636,0.045454545454545456,0.36363636363636365,0.4444444444444444,1,3887,0,0.38127090301003347,0,0,0
1976,Graduation,30992,1,0,4/22/2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,49,1,1,Single,43,0.3953488372093023,0,0.32558139534883723,0.16279069767441862,0.069767442,0.046511627906976744,5,8.6,0.2,0.2,3.5,0,3906,0,0.011008704557091653,0,0,0
1971,PhD,78642,0,1,4/21/2013,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP,54,1,1,Partnered,1816,0.7687224669603524,0,0.17731277533039647,0.025330396475770924,0.019273127753303965,0.009361233,18,100.88888888888889,0.055555556,0.2222222222222222,1.2,0,3907,0,0.4648067571026363,0,0,0
1955,Graduation,74268,0,0,2/14/2013,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA,70,0,0,Partnered,892,0.22309417040358745,0.073991031,0.3531390134529148,0.10874439461883408,0.19506726457399104,0.045964126,13,68.61538461538461,0.076923077,0.3076923076923077,0.4,0,3973,0,0.2245154794865341,0,0,0
1962,Graduation,75072,0,1,1/23/2013,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP,63,1,1,Partnered,1073,0.54333644,0.031686859,0.287977633,0,0.020503262,0.11649580615097857,19,56.473684210526315,0.10526315789473684,0.2631578947368421,0.5,0,3995,0,0.2685857321652065,0,0,0
1963,Graduation,56253,0,1,12/7/2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP,62,1,1,Partnered,597,0.8525963149078727,0,0.10887772194304858,0.011725293132328308,0.018425460636515914,0.008375209,22,27.136363636363637,0.18181818181818182,0.3181818181818182,0.75,0,4042,0,0.14769915883226126,0,0,0
1955,Graduation,59925,0,1,11/30/2012,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP,70,1,1,Partnered,766,0.6174934725848564,0.027415144,0.2297650130548303,0.024804177545691905,0.027415144,0.07310705,23,33.30434782608695,0.13043478260869565,0.391304348,0.6,0,4049,0,0.1891825142010373,0,0,0
1960,Graduation,62807,0,1,8/31/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP,65,1,1,Partnered,819,0.6422466422466423,0.034188034,0.16483516483516483,0.012210012,0.025641026,0.12087912087912088,23,35.608695652173914,0.13043478260869565,0.21739130434782608,0.8333333333333334,0,4140,0,0.19782608695652174,0,0,0
1960,Graduation,62807,0,1,8/31/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA,65,1,1,Partnered,819,0.6422466422466423,0.034188034,0.16483516483516483,0.012210012,0.025641026,0.12087912087912088,23,35.608695652173914,0.13043478260869565,0.21739130434782608,0.8333333333333334,0,4140,0,0.19782608695652174,0,0,0
1970,PhD,23626,1,0,5/24/2014,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER,55,1,1,Partnered,43,0.627906977,0.046511627906976744,0.32558139534883723,0,0,0,10,4.3,0.3,0.3,1.25,0,3509,0,0.012254203476774009,0,0,0
1976,Master,46106,1,1,5/11/2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA,49,1,2,Partnered,54,0.5555555555555556,0,0.14814814814814814,0.037037037037037035,0,0.25925925925925924,5,10.8,0.2,0.2,3,0,3522,0,0.015332197614991482,0,0,0
1965,Graduation,81168,0,0,5/7/2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP,60,0,0,Partnered,1193,0.34367141659681477,0,0.49622799664710815,0.12321877619446772,0.018440905280804692,0.018440905280804692,18,66.27777777777777,0.055555556,0.3333333333333333,0.42857142857142855,0,3526,0,0.33834373227453207,1,0.2,1
1979,Graduation,27244,1,0,3/7/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,SP,46,1,1,Partnered,101,0.059405941,0.04950495,0.16831683168316833,0.02970297,0.2376237623762376,0.45544554455445546,8,12.625,0.25,0.25,2.3333333333333335,0,3587,0,0.028157234,0,0,0
1957,Graduation,26091,1,1,2/25/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,IND,68,1,2,Partnered,89,0.16853932584269662,0.11235955056179775,0.21348314606741572,0.08988764,0.19101123595505617,0.2247191011235955,9,9.888888889,0.3333333333333333,0.2222222222222222,1.6666666666666667,0,3597,0,0.024742841256602723,0,0,0
1957,Graduation,26091,1,1,2/25/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP,68,1,2,Partnered,89,0.16853932584269662,0.11235955056179775,0.21348314606741572,0.08988764,0.19101123595505617,0.2247191011235955,9,9.888888889,0.3333333333333333,0.2222222222222222,1.6666666666666667,0,3597,0,0.024742841256602723,0,0,0
1969,Master,43142,1,1,2/18/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS,56,1,2,Partnered,20,0.25,0.05,0.35,0.1,0.05,0.2,4,5,0.25,0.25,3.5,0,3604,0,0.00554939,0,0,0
1971,Graduation,38232,1,1,1/17/2014,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,SP,54,1,2,Partnered,122,0.3524590163934426,0.040983606557377046,0.22950819672131148,0.057377049,0.049180328,0.27049180327868855,11,11.090909090909092,0.36363636363636365,0.2727272727272727,1.25,0,3636,0,0.033553355,0,0,0
1985,Graduation,92533,0,0,12/19/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,GER,40,0,0,Partnered,1131,0.6127320954907162,0.018567639,0.10433244916003537,0.097259063,0.129973475,0.037135279,23,49.17391304347826,0.043478260869565216,0.2608695652173913,0.2857142857142857,0,3665,0,0.3085948158253752,2,0.4,1
1945,Graduation,63285,0,0,11/5/2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,SP,80,0,0,Single,1103,0.4605621033544878,0.11242067089755213,0.2257479601087942,0.045330916,0.034451496,0.1214868540344515,25,44.12,0.04,0.24,0.42857142857142855,0,3709,0,0.2973847398220545,0,0,0
1955,Graduation,38946,0,1,10/24/2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,US,70,1,1,Partnered,257,0.45136186770428016,0.023346303501945526,0.31906614785992216,0.023346303501945526,0.023346303501945526,0.15953307392996108,12,21.416666666666668,0.16666666666666666,0.25,1.25,0,3721,0,0.069067455,0,0,0
1955,Graduation,38946,0,1,10/24/2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,CA,70,1,1,Partnered,257,0.45136186770428016,0.023346303501945526,0.31906614785992216,0.023346303501945526,0.023346303501945526,0.15953307392996108,12,21.416666666666668,0.16666666666666666,0.25,1.25,0,3721,0,0.069067455,0,0,0
1975,PhD,40233,0,1,10/14/2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,SA,50,1,1,Partnered,149,0.5369127516778524,0.026845637583892617,0.3087248322147651,0,0.11409395973154363,0.013422818791946308,13,11.461538461538462,0.38461538461538464,0.15384615384615385,2,0,3731,0,0.039935674082015545,0,0,0
1969,2n Cycle,46831,1,1,6/8/2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,SP,56,1,2,Partnered,78,0.28205128205128205,0.025641026,0.1282051282051282,0.076923077,0.051282051,0.4358974358974359,7,11.142857142857142,0.2857142857142857,0.14285714285714285,2,0,3859,0,0.020212490282456596,0,0,0
1987,Graduation,67605,0,0,3/31/2013,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP,38,0,0,Partnered,938,0.3582089552238806,0.029850746268656716,0.3006396588486141,0.19616204690831557,0.057569296375266525,0.057569296375266525,17,55.17647059,0.058823529411764705,0.11764705882352941,0.3333333333333333,0,3928,0,0.23879837067209775,0,0,0
1976,Master,70379,0,1,3/3/2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA,49,1,1,Single,860,0.6430232558139535,0.029069767441860465,0.16511627906976745,0.075581395,0.077906977,0.009302326,25,34.4,0.12,0.24,0.5714285714285714,0,3956,0,0.21739130434782608,0,0,0
1957,2n Cycle,77297,0,0,1/26/2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP,68,0,0,Single,789,0.5171102661596958,0.077313054,0.13814955640050697,0.060836501901140684,0.15462610899873258,0.051964512040557666,22,35.86363636363637,0.045454545454545456,0.22727272727272727,0.6666666666666666,0,3992,0,0.19764529058116231,1,0.2,1
1962,Graduation,55759,0,1,11/28/2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA,63,1,1,Partnered,854,0.7903981264637002,0,0.099531616,0.011709602,0.008196721,0.090163934,26,32.84615384615385,0.19230769230769232,0.38461538461538464,0.7272727272727273,1,4051,0,0.21081214514934585,0,0,0
1951,Master,58217,2,1,11/17/2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP,74,1,3,Single,103,0.6601941747572816,0.009708738,0.1262135922330097,0.029126214,0.048543689,0.1262135922330097,7,14.714285714285714,0.14285714285714285,0.2857142857142857,2,0,4062,0,0.025356967,0,0,0
1976,Graduation,51369,0,1,10/25/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,49,1,1,Partnered,576,0.515625,0.012152777777777778,0.1371527777777778,0,0.019097222222222224,0.3159722222222222,16,36,0.125,0.5,0.8888888888888888,1,4085,0,0.14100367197062424,0,0,0
1956,Graduation,91249,0,0,10/20/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP,69,0,0,Single,1676,0.7899761336515513,0.016109785202863963,0.071002387,0.042362768496420046,0.064439141,0.016109785202863963,22,76.18181818181819,0,0.3181818181818182,0.5,1,4090,0,0.4097799511002445,4,0.8,1
1978,2n Cycle,52513,0,0,9/4/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP,47,0,0,Partnered,1149,0.319408181,0.014795474325500435,0.20974760661444736,0.09051349,0.16362053959965187,0.20191470844212359,25,45.96,0.08,0.36,0.7,0,4136,0,0.2778046421663443,0,0,0
1970,Master,44159,1,0,6/17/2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA,55,1,1,Partnered,275,0.6072727272727273,0.007272727,0.22545454545454546,0.087272727,0.047272727,0.025454545454545455,15,18.333333333333332,0.26666666666666666,0.26666666666666666,1,0,3485,0,0.078909613,0,0,0
1962,Graduation,76081,0,0,5/23/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP,63,0,0,Partnered,1033,0.28267182962245885,0.029041626,0.40174249757986447,0.060987415,0.031945788964181994,0.1936108422071636,14,73.78571428571429,0.071428571,0.2857142857142857,0.4,0,3510,0,0.29430199430199433,1,0.2,1
1962,Graduation,76081,0,0,5/23/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND,63,0,0,Partnered,1033,0.28267182962245885,0.029041626,0.40174249757986447,0.060987415,0.031945788964181994,0.1936108422071636,14,73.78571428571429,0.071428571,0.2857142857142857,0.4,0,3510,0,0.29430199430199433,1,0.2,1
1974,Graduation,39996,1,1,5/22/2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS,51,1,2,Single,15,0.7333333333333333,0,0.2,0,0,0.066666667,4,3.75,0.25,0.25,3,0,3511,0,0.004272287,0,0,0
1973,PhD,55012,0,1,3/21/2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP,52,1,1,Partnered,660,0.8818181818181818,0,0.098484848,0,0,0.019696969696969695,25,26.4,0.24,0.32,0.5555555555555556,0,3573,0,0.1847187237615449,0,0,0
1947,Graduation,77457,0,0,3/5/2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA,78,0,0,Single,1157,0.5834053586862575,0.009507347,0.34572169403630076,0.012964564,0.038893691,0.009507347,18,64.27777777777777,0.055555556,0.1111111111111111,0.3333333333333333,0,3589,0,0.32237392031206463,1,0.2,1
1963,Graduation,80695,0,0,12/29/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US,62,0,0,Single,1918,0.29040667361835243,0.06725756,0.5130344108446299,0.10062565172054223,0.019290928,0.009384776,19,100.94736842105263,0.052631579,0.2631578947368421,0.3333333333333333,0,3655,0,0.5247606019151847,0,0,0
1956,Graduation,71866,0,1,12/25/2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AUS,69,1,1,Partnered,715,0.2573426573426573,0.24895104895104894,0.24895104895104894,0.14405594405594405,0.054545455,0.046153846153846156,20,35.75,0.05,0.3,0.42857142857142855,0,3659,0,0.19540858157966656,0,0,0
1982,Master,73450,0,0,12/5/2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP,43,0,0,Partnered,1804,0.6330376940133038,0.02827051,0.23004434589800443,0.049889135,0.038248337,0.020509978,27,66.81481481481481,0.037037037037037035,0.25925925925925924,0.375,0,3679,0,0.49035063876053275,2,0.4,1
1944,PhD,55614,0,0,11/27/2013,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP,81,0,0,Single,682,0.7390029325513197,0.019061584,0.19208211143695014,0.011730205278592375,0,0.038123167,20,34.1,0.05,0.45,0.7,1,3687,0,0.1849742337944128,1,0.2,1
1949,PhD,156924,0,0,8/29/2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CA,76,0,0,Partnered,8,0.25,0.125,0.25,0.125,0.125,0.125,0,8,0,0,0,0,3777,0,0.002118083,0,0,0
1967,2n Cycle,30753,1,1,7/11/2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA,58,1,2,Partnered,81,0.14814814814814814,0.061728395,0.30864197530864196,0,0.1111111111111111,0.37037037037037035,7,11.571428571428571,0.2857142857142857,0.14285714285714285,2.5,0,3826,0,0.021170935703084162,0,0,0
1956,Master,54603,1,1,7/9/2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP,69,1,2,Partnered,227,0.6387665198237885,0.057268722,0.2026431718061674,0.074889868,0.008810573,0.017621145,16,14.1875,0.375,0.25,1.4,0,3828,0,0.059299896,0,0,0
1975,Graduation,22280,1,0,5/19/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,50,1,1,Partnered,13,0.15384615384615385,0.076923077,0.3076923076923077,0.23076923076923078,0.076923077,0.15384615384615385,4,3.25,0.25,0.25,4,0,3879,0,0.003351379,0,0,0
1951,Master,59385,1,1,4/28/2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP,74,1,2,Partnered,185,0.7297297297297297,0,0.054054054,0,0.021621621621621623,0.1945945945945946,10,18.5,0.2,0.3,1.25,0,3900,0,0.047435897435897434,0,0,0
1955,Graduation,76998,0,1,1/11/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA,70,1,1,Partnered,1910,0.7586387434554974,0.046596859,0.084293194,0.036125654,0.018324607,0.056020942,29,65.86206896551724,0.068965517,0.3793103448275862,0.5,1,4007,0,0.47666583478911906,1,0.2,1
1971,Master,80573,0,0,10/14/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA,54,0,0,Partnered,1564,0.5300511508951407,0.088235294,0.2749360613810742,0.038363171,0.058823529411764705,0.009590793,24,65.16666666666667,0.041666666666666664,0.16666666666666666,0.4,0,4096,0,0.381835938,0,0,0
1971,Master,80573,0,0,10/14/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP,54,0,0,Partnered,1564,0.5300511508951407,0.088235294,0.2749360613810742,0.038363171,0.058823529411764705,0.009590793,24,65.16666666666667,0.041666666666666664,0.16666666666666666,0.4,0,4096,0,0.381835938,0,0,0
1982,Graduation,24711,0,0,4/18/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP,43,0,0,Partnered,58,0.1724137931034483,0.1206896551724138,0.43103448275862066,0.10344827586206896,0.051724138,0.1206896551724138,7,8.285714285714286,0.14285714285714285,0.42857142857142855,1.75,0,3545,0,0.016361071932299014,0,0,0
1959,PhD,38829,0,1,4/6/2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER,66,1,1,Partnered,99,0.7676767676767676,0,0.070707071,0,0,0.16161616161616163,8,12.375,0.125,0.375,1.25,1,3557,0,0.027832443,0,0,0
1974,PhD,71466,0,0,4/5/2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA,51,0,0,Single,1230,0.33495934959349594,0.009756098,0.44390243902439025,0.063414634,0.14796747967479676,0,19,64.73684210526316,0.052631579,0.21052631578947367,0.2,0,3558,0,0.3456998313659359,0,0,0
1956,Master,28839,1,1,3/11/2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP,69,1,2,Partnered,32,0.75,0,0.21875,0,0,0.03125,7,4.571428571428571,0.2857142857142857,0.2857142857142857,1.6666666666666667,0,3583,0,0.008931063,0,0,0
1951,Graduation,53790,0,2,3/6/2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP,74,1,2,Partnered,542,0.6180811808118081,0.077490775,0.23431734317343172,0.051660517,0.009225092,0.009225092,20,27.1,0.15,0.35,0.75,0,3588,0,0.15105908584169453,0,0,0
1951,Master,73705,0,2,3/5/2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP,74,1,2,Single,1695,0.36106194690265486,0.053687316,0.30678466076696165,0.15221238938053097,0.063126844,0.063126844,25,67.8,0.08,0.36,0.5,1,3589,0,0.47227640011145167,0,0,0
1982,Graduation,22448,1,0,2/26/2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA,43,1,1,Partnered,55,0.054545455,0.018181818,0.14545454545454545,0.41818181818181815,0.036363636,0.32727272727272727,9,6.111111111111111,0.3333333333333333,0.2222222222222222,1,0,3596,0,0.015294771968854282,0,0,0
1976,Graduation,12571,1,0,1/18/2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA,49,1,1,Single,53,0.056603774,0.094339623,0.2641509433962264,0.037735849,0.22641509433962265,0.32075471698113206,11,4.818181818181818,0.36363636363636365,0.2727272727272727,1.5,0,3635,0,0.014580467675378267,0,0,0
1960,Master,73113,0,0,12/26/2013,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA,65,0,0,Partnered,1001,0.7402597402597403,0.018981019,0.15384615384615385,0.04995005,0.008991009,0.027972027972027972,15,66.73333333333333,0.066666667,0.2,0.5,0,3658,0,0.2736468015308912,0,0,0
